timestamp,best_bid,best_ask,spread
2025-03-25 22:47:11,0.0421,0.0421,0.0
2025-03-25 22:47:11,0.0421,0.0421,0.0
2025-03-25 22:47:12,0.0421,0.0421,0.0
2025-03-25 22:47:12,0.0421,0.0421,0.0
2025-03-25 22:47:12,0.0421,0.0421,0.0
2025-03-25 22:47:14,0.0421,0.0421,0.0
2025-03-25 22:47:14,0.0421,0.0421,0.0
2025-03-25 22:47:14,0.0421,0.0421,0.0
2025-03-25 22:47:15,0.0421,0.0421,0.0
2025-03-25 22:47:15,0.0421,0.0421,0.0
2025-03-25 22:47:15,0.0421,0.0421,0.0
2025-03-25 22:47:18,0.0421,0.0421,0.0
2025-03-25 22:47:18,0.0421,0.0421,0.0
2025-03-25 22:47:18,0.0421,0.0421,0.0
2025-03-25 22:47:19,0.0421,0.0421,0.0
2025-03-25 22:47:19,0.0421,0.0421,0.0
2025-03-25 22:47:19,0.0421,0.0421,0.0
2025-03-25 22:47:20,0.0421,0.0421,0.0
2025-03-25 22:47:20,0.0421,0.0421,0.0
2025-03-25 22:47:20,0.0421,0.0421,0.0
2025-03-25 22:47:33,0.0421,0.0421,0.0
2025-03-25 22:47:33,0.0421,0.0421,0.0
2025-03-25 22:47:33,0.0421,0.0421,0.0
2025-03-25 22:47:34,0.0421,0.0421,0.0
2025-03-25 22:47:34,0.0421,0.0421,0.0
2025-03-25 22:47:34,0.0421,0.0421,0.0
2025-03-25 22:47:35,0.0421,0.0421,0.0
2025-03-25 22:47:35,0.0421,0.0421,0.0
2025-03-25 22:47:35,0.0421,0.0421,0.0
2025-03-25 22:47:38,0.0421,0.0421,0.0
2025-03-25 22:47:38,0.0421,0.0421,0.0
2025-03-25 22:47:38,0.0421,0.0421,0.0
2025-03-25 22:47:40,0.0421,0.0421,0.0
2025-03-25 22:47:40,0.0421,0.0421,0.0
2025-03-25 22:47:40,0.0421,0.0421,0.0
2025-03-25 22:47:42,0.0421,0.0421,0.0
2025-03-25 22:47:42,0.0421,0.0421,0.0
2025-03-25 22:47:42,0.0421,0.0421,0.0
2025-03-25 22:47:43,0.0421,0.0421,0.0
2025-03-25 22:47:43,0.0421,0.0421,0.0
2025-03-25 22:47:43,0.0421,0.0421,0.0
2025-03-25 22:47:44,0.0421,0.0421,0.0
2025-03-25 22:47:44,0.0421,0.0421,0.0
2025-03-25 22:47:44,0.0421,0.0421,0.0
2025-03-25 22:47:47,0.0421,0.0421,0.0
2025-03-25 22:47:47,0.0421,0.0421,0.0
2025-03-25 22:47:47,0.0421,0.0421,0.0
2025-03-25 22:47:48,0.0421,0.0421,0.0
2025-03-25 22:47:48,0.0421,0.0421,0.0
2025-03-25 22:47:48,0.0421,0.0421,0.0
2025-03-25 22:47:50,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:50,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:50,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:55,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:55,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:55,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:57,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:57,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:57,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:58,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:58,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:58,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:59,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:59,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:47:59,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:05,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:05,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:05,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:06,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:06,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:06,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:07,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:07,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:07,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:12,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:12,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:12,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:13,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:13,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:13,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:16,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:16,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:16,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:18,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:18,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:18,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:19,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:19,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:19,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:21,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:21,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:21,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:29,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:29,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:29,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:30,0.0422,0.0422,0.0
2025-03-25 22:48:30,0.0422,0.0422,0.0
2025-03-25 22:48:30,0.0422,0.0422,0.0
2025-03-25 22:48:32,0.0422,0.0422,0.0
2025-03-25 22:48:32,0.0422,0.0422,0.0
2025-03-25 22:48:32,0.0422,0.0422,0.0
2025-03-25 22:48:34,0.0422,0.0422,0.0
2025-03-25 22:48:34,0.0422,0.0422,0.0
2025-03-25 22:48:34,0.0422,0.0422,0.0
2025-03-25 22:48:36,0.0422,0.0422,0.0
2025-03-25 22:48:36,0.0422,0.0422,0.0
2025-03-25 22:48:36,0.0422,0.0422,0.0
2025-03-25 22:48:37,0.0422,0.0422,0.0
2025-03-25 22:48:37,0.0422,0.0422,0.0
2025-03-25 22:48:37,0.0422,0.0422,0.0
2025-03-25 22:48:40,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:40,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:40,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:42,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:42,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:42,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:43,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:43,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:43,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:44,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:44,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:44,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:45,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:45,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:45,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:47,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:47,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:47,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:50,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:50,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:50,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:52,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:52,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:52,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:53,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:53,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:53,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:54,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:54,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:54,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:56,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:56,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:56,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:57,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:57,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:48:57,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:03,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:03,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:03,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:04,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:04,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:04,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:12,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:12,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:12,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:13,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:13,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:13,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:14,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:14,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:14,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:16,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:16,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:16,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:18,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:18,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:18,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:23,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:23,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:23,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:30,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:30,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:30,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:35,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:35,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:35,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:38,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:38,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:38,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:41,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:41,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:41,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:43,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:43,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:43,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:46,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:46,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:46,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:47,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:47,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:47,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:49,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:49,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:49,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:52,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:52,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:49:52,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:01,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:02,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:05,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:05,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:05,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:07,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:07,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:07,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:11,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:15,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:17,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:19,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:19,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:19,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:21,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:21,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:21,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:22,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:22,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:22,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:23,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:23,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:23,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:24,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:24,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:24,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:25,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:25,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:25,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:26,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:26,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:26,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:27,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:27,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:27,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:28,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:28,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:28,0.0421,0.0422,0.00010000000000000286
2025-03-25 22:50:29,0.0421,0.0421,0.0
2025-03-25 22:50:29,0.0421,0.0421,0.0
2025-03-25 22:50:29,0.0421,0.0421,0.0
2025-03-25 22:50:30,0.0421,0.0421,0.0
2025-03-25 22:50:30,0.0421,0.0421,0.0
2025-03-25 22:50:30,0.0421,0.0421,0.0
2025-03-25 22:50:31,0.0421,0.0421,0.0
2025-03-25 22:50:31,0.0421,0.0421,0.0
2025-03-25 22:50:31,0.0421,0.0421,0.0
2025-03-25 22:50:32,0.0421,0.0421,0.0
2025-03-25 22:50:32,0.0421,0.0421,0.0
2025-03-25 22:50:32,0.0421,0.0421,0.0
2025-03-25 22:50:33,0.0421,0.0421,0.0
2025-03-25 22:50:33,0.0421,0.0421,0.0
2025-03-25 22:50:33,0.0421,0.0421,0.0
2025-03-25 22:50:34,0.0421,0.0421,0.0
2025-03-25 22:50:34,0.0421,0.0421,0.0
2025-03-25 22:50:34,0.0421,0.0421,0.0
2025-03-25 22:50:35,0.0421,0.0421,0.0
2025-03-25 22:50:35,0.0421,0.0421,0.0
2025-03-25 22:50:35,0.0421,0.0421,0.0
2025-03-25 22:50:36,0.0421,0.0421,0.0
2025-03-25 22:50:36,0.0421,0.0421,0.0
2025-03-25 22:50:36,0.0421,0.0421,0.0
2025-03-25 22:50:38,0.0421,0.0421,0.0
2025-03-25 22:50:38,0.0421,0.0421,0.0
2025-03-25 22:50:38,0.0421,0.0421,0.0
2025-03-25 22:50:40,0.0421,0.0421,0.0
2025-03-25 22:50:40,0.0421,0.0421,0.0
2025-03-25 22:50:40,0.0421,0.0421,0.0
2025-03-25 22:50:41,0.0421,0.0421,0.0
2025-03-25 22:50:41,0.0421,0.0421,0.0
2025-03-25 22:50:41,0.0421,0.0421,0.0
2025-03-25 22:50:42,0.0421,0.0421,0.0
2025-03-25 22:50:42,0.0421,0.0421,0.0
2025-03-25 22:50:42,0.0421,0.0421,0.0
2025-03-25 22:50:43,0.0421,0.0421,0.0
2025-03-25 22:50:43,0.0421,0.0421,0.0
2025-03-25 22:50:43,0.0421,0.0421,0.0
2025-03-25 22:50:45,0.0421,0.0421,0.0
2025-03-25 22:50:45,0.0421,0.0421,0.0
2025-03-25 22:50:45,0.0421,0.0421,0.0
2025-03-25 22:50:48,0.0421,0.0421,0.0
2025-03-25 22:50:48,0.0421,0.0421,0.0
2025-03-25 22:50:48,0.0421,0.0421,0.0
2025-03-25 22:50:59,0.0421,0.0421,0.0
2025-03-25 22:50:59,0.0421,0.0421,0.0
2025-03-25 22:50:59,0.0421,0.0421,0.0
2025-03-25 22:51:00,0.0421,0.0421,0.0
2025-03-25 22:51:00,0.0421,0.0421,0.0
2025-03-25 22:51:00,0.0421,0.0421,0.0
2025-03-25 22:51:01,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:01,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:01,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:02,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:02,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:02,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:03,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:03,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:03,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:08,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:08,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:08,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:09,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:09,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:09,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:10,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:10,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:10,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:11,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:11,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:11,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:12,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:12,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:12,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:13,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:13,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:13,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:14,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:14,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:14,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:15,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:15,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:15,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:16,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:16,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:16,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:17,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:17,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:17,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:18,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:18,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:18,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:19,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:19,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:19,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:20,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:20,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:20,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:21,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:21,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:21,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:22,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:22,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:22,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:23,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:23,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:23,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:25,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:25,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:25,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:26,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:26,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:26,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:27,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:27,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:27,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:28,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:28,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:28,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:29,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:29,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:29,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:32,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:32,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:32,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:33,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:33,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:33,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:34,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:34,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:34,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:35,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:35,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:35,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:36,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:36,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:36,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:37,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:37,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:37,0.042,0.0421,9.999999999999593e-05
2025-03-25 22:51:38,0.0421,0.0421,0.0
2025-03-25 22:51:38,0.0421,0.0421,0.0
2025-03-25 22:51:38,0.0421,0.0421,0.0
2025-03-25 22:51:39,0.0421,0.0421,0.0
2025-03-25 22:51:39,0.0421,0.0421,0.0
2025-03-25 22:51:39,0.0421,0.0421,0.0
2025-03-25 22:51:40,0.0421,0.0421,0.0
2025-03-25 22:51:40,0.0421,0.0421,0.0
2025-03-25 22:51:40,0.0421,0.0421,0.0
2025-03-25 22:51:42,0.0421,0.0421,0.0
2025-03-25 22:51:42,0.0421,0.0421,0.0
2025-03-25 22:51:42,0.0421,0.0421,0.0
2025-03-25 22:51:43,0.0421,0.0421,0.0
2025-03-25 22:51:43,0.0421,0.0421,0.0
2025-03-25 22:51:43,0.0421,0.0421,0.0
2025-03-25 22:51:44,0.0421,0.0421,0.0
2025-03-25 22:51:44,0.0421,0.0421,0.0
2025-03-25 22:51:44,0.0421,0.0421,0.0
2025-03-25 22:51:45,0.0421,0.0421,0.0
2025-03-25 22:51:45,0.0421,0.0421,0.0
2025-03-25 22:51:45,0.0421,0.0421,0.0
2025-03-25 22:51:46,0.0421,0.0421,0.0
2025-03-25 22:51:46,0.0421,0.0421,0.0
2025-03-25 22:51:46,0.0421,0.0421,0.0
2025-03-25 22:51:47,0.0421,0.0421,0.0
2025-03-25 22:51:47,0.0421,0.0421,0.0
2025-03-25 22:51:47,0.0421,0.0421,0.0
2025-03-25 22:51:50,0.0421,0.0421,0.0
2025-03-25 22:51:50,0.0421,0.0421,0.0
2025-03-25 22:51:50,0.0421,0.0421,0.0
2025-03-25 22:51:56,0.0421,0.0421,0.0
2025-03-25 22:51:56,0.0421,0.0421,0.0
2025-03-25 22:51:56,0.0421,0.0421,0.0
2025-03-25 22:51:57,0.0421,0.0421,0.0
2025-03-25 22:51:57,0.0421,0.0421,0.0
