LocalTime,TradeID,Side,Price,Quantity,BuyerOrderID,SellerOrderID,TradeTime
2025-03-25 12:01:06,19193424,SELL,0.04174,919.0,,,2025-03-25 12:01:06
2025-03-25 12:01:06,19193424,SELL,0.04174,919.0,,,2025-03-25 12:01:06
2025-03-25 12:01:06,19193425,SELL,0.04173,422.0,,,2025-03-25 12:01:06
2025-03-25 12:01:06,19193425,SELL,0.04173,422.0,,,2025-03-25 12:01:06
2025-03-25 12:01:11,19193426,SELL,0.04172,393.0,,,2025-03-25 12:01:11
2025-03-25 12:01:11,19193426,SELL,0.04172,393.0,,,2025-03-25 12:01:11
2025-03-25 12:01:11,19193427,SELL,0.04171,694.0,,,2025-03-25 12:01:11
2025-03-25 12:01:11,19193427,SELL,0.04171,694.0,,,2025-03-25 12:01:11
2025-03-25 12:01:17,19193428,BUY,0.04175,215.0,,,2025-03-25 12:01:18
2025-03-25 12:01:17,19193428,BUY,0.04175,215.0,,,2025-03-25 12:01:18
2025-03-25 12:01:17,19193429,BUY,0.04176,7.0,,,2025-03-25 12:01:18
2025-03-25 12:01:17,19193429,BUY,0.04176,7.0,,,2025-03-25 12:01:18
2025-03-25 12:01:19,19193430,BUY,0.04176,147.0,,,2025-03-25 12:01:19
2025-03-25 12:01:19,19193430,BUY,0.04176,147.0,,,2025-03-25 12:01:19
2025-03-25 12:01:26,19193431,SELL,0.04172,327.0,,,2025-03-25 12:01:26
2025-03-25 12:01:26,19193431,SELL,0.04172,327.0,,,2025-03-25 12:01:26
2025-03-25 12:01:26,19193432,SELL,0.04171,15.0,,,2025-03-25 12:01:26
2025-03-25 12:01:26,19193432,SELL,0.04171,15.0,,,2025-03-25 12:01:26
2025-03-25 12:01:35,19193433,BUY,0.04174,121.0,,,2025-03-25 12:01:36
2025-03-25 12:01:35,19193433,BUY,0.04174,121.0,,,2025-03-25 12:01:36
2025-03-25 12:01:45,19193434,BUY,0.04174,192.0,,,2025-03-25 12:01:45
2025-03-25 12:01:45,19193434,BUY,0.04174,192.0,,,2025-03-25 12:01:45
2025-03-25 12:01:45,19193435,BUY,0.04174,201.0,,,2025-03-25 12:01:45
2025-03-25 12:01:45,19193435,BUY,0.04174,201.0,,,2025-03-25 12:01:45
2025-03-25 12:01:47,19193436,SELL,0.0417,209.0,,,2025-03-25 12:01:47
2025-03-25 12:01:47,19193436,SELL,0.0417,209.0,,,2025-03-25 12:01:47
2025-03-25 12:01:47,19193437,SELL,0.04169,209.0,,,2025-03-25 12:01:47
2025-03-25 12:01:47,19193437,SELL,0.04169,209.0,,,2025-03-25 12:01:47
2025-03-25 12:01:47,19193438,SELL,0.04169,86.0,,,2025-03-25 12:01:47
2025-03-25 12:01:47,19193438,SELL,0.04169,86.0,,,2025-03-25 12:01:47
2025-03-25 12:01:52,19193439,BUY,0.04173,345.0,,,2025-03-25 12:01:52
2025-03-25 12:01:52,19193439,BUY,0.04173,345.0,,,2025-03-25 12:01:52
2025-03-25 12:02:50,19193440,BUY,0.04174,513.0,,,2025-03-25 12:02:50
2025-03-25 12:02:50,19193440,BUY,0.04174,513.0,,,2025-03-25 12:02:50
2025-03-25 12:02:58,19193441,BUY,0.04174,72.0,,,2025-03-25 12:02:59
2025-03-25 12:02:58,19193442,BUY,0.04174,107.0,,,2025-03-25 12:02:59
2025-03-25 12:02:58,19193441,BUY,0.04174,72.0,,,2025-03-25 12:02:59
2025-03-25 12:02:58,19193442,BUY,0.04174,107.0,,,2025-03-25 12:02:59
2025-03-25 12:03:41,19193443,BUY,0.04174,121.0,,,2025-03-25 12:03:41
2025-03-25 12:03:41,19193443,BUY,0.04174,121.0,,,2025-03-25 12:03:41
2025-03-25 12:03:46,19193444,BUY,0.04174,248.0,,,2025-03-25 12:03:46
2025-03-25 12:03:46,19193444,BUY,0.04174,248.0,,,2025-03-25 12:03:46
2025-03-25 12:04:02,19193445,BUY,0.04175,313.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193446,BUY,0.04175,791.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193447,BUY,0.04176,61.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193448,BUY,0.04176,255.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193449,BUY,0.04176,62.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193445,BUY,0.04175,313.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193446,BUY,0.04175,791.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193447,BUY,0.04176,61.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193448,BUY,0.04176,255.0,,,2025-03-25 12:04:02
2025-03-25 12:04:02,19193449,BUY,0.04176,62.0,,,2025-03-25 12:04:02
2025-03-25 12:04:38,19193450,BUY,0.04175,12403.0,,,2025-03-25 12:04:38
2025-03-25 12:04:38,19193450,BUY,0.04175,12403.0,,,2025-03-25 12:04:38
2025-03-25 12:04:38,19193451,BUY,0.04177,186.0,,,2025-03-25 12:04:38
2025-03-25 12:04:38,19193451,BUY,0.04177,186.0,,,2025-03-25 12:04:38
2025-03-25 12:04:38,19193452,BUY,0.04177,126.0,,,2025-03-25 12:04:38
2025-03-25 12:04:38,19193452,BUY,0.04177,126.0,,,2025-03-25 12:04:38
2025-03-25 12:04:38,19193453,BUY,0.04177,579.0,,,2025-03-25 12:04:38
2025-03-25 12:04:38,19193453,BUY,0.04177,579.0,,,2025-03-25 12:04:38
2025-03-25 12:04:52,19193454,SELL,0.04179,238.0,,,2025-03-25 12:04:52
2025-03-25 12:04:52,19193454,SELL,0.04179,238.0,,,2025-03-25 12:04:52
2025-03-25 12:04:52,19193455,SELL,0.04177,447.0,,,2025-03-25 12:04:52
2025-03-25 12:04:52,19193455,SELL,0.04177,447.0,,,2025-03-25 12:04:52
2025-03-25 12:04:52,19193456,SELL,0.04176,275.0,,,2025-03-25 12:04:52
2025-03-25 12:04:52,19193456,SELL,0.04176,275.0,,,2025-03-25 12:04:52
2025-03-25 12:04:52,19193457,BUY,0.04176,306.0,,,2025-03-25 12:04:52
2025-03-25 12:04:52,19193457,BUY,0.04176,306.0,,,2025-03-25 12:04:52
2025-03-25 12:04:57,19193458,SELL,0.04175,447.0,,,2025-03-25 12:04:57
2025-03-25 12:04:57,19193458,SELL,0.04175,447.0,,,2025-03-25 12:04:57
2025-03-25 12:04:57,19193459,SELL,0.04174,23.0,,,2025-03-25 12:04:57
2025-03-25 12:04:57,19193459,SELL,0.04174,23.0,,,2025-03-25 12:04:57
2025-03-25 12:05:44,19193460,BUY,0.04177,319.0,,,2025-03-25 12:05:44
2025-03-25 12:05:44,19193460,BUY,0.04177,319.0,,,2025-03-25 12:05:44
2025-03-25 12:05:56,19193461,BUY,0.04179,139.0,,,2025-03-25 12:05:56
2025-03-25 12:05:56,19193461,BUY,0.04179,139.0,,,2025-03-25 12:05:56
2025-03-25 12:06:33,19193462,BUY,0.04179,93.0,,,2025-03-25 12:06:33
2025-03-25 12:06:33,19193462,BUY,0.04179,93.0,,,2025-03-25 12:06:33
2025-03-25 12:06:42,19193463,BUY,0.04181,163.0,,,2025-03-25 12:06:42
2025-03-25 12:06:42,19193463,BUY,0.04181,163.0,,,2025-03-25 12:06:42
2025-03-25 12:07:23,19193464,BUY,0.04181,54.0,,,2025-03-25 12:07:23
2025-03-25 12:07:23,19193464,BUY,0.04181,54.0,,,2025-03-25 12:07:23
2025-03-25 12:07:23,19193465,BUY,0.04182,414.0,,,2025-03-25 12:07:23
2025-03-25 12:07:23,19193466,BUY,0.04183,414.0,,,2025-03-25 12:07:23
2025-03-25 12:07:23,19193467,BUY,0.04183,1999.0,,,2025-03-25 12:07:23
2025-03-25 12:07:23,19193465,BUY,0.04182,414.0,,,2025-03-25 12:07:23
2025-03-25 12:07:23,19193466,BUY,0.04183,414.0,,,2025-03-25 12:07:23
2025-03-25 12:07:23,19193467,BUY,0.04183,1999.0,,,2025-03-25 12:07:23
2025-03-25 12:07:55,19193468,BUY,0.04186,128.0,,,2025-03-25 12:07:55
2025-03-25 12:07:55,19193468,BUY,0.04186,128.0,,,2025-03-25 12:07:55
2025-03-25 12:08:07,19193469,BUY,0.04188,382.0,,,2025-03-25 12:08:07
2025-03-25 12:08:07,19193469,BUY,0.04188,382.0,,,2025-03-25 12:08:07
2025-03-25 12:08:07,19193470,BUY,0.04189,147.0,,,2025-03-25 12:08:07
2025-03-25 12:08:07,19193470,BUY,0.04189,147.0,,,2025-03-25 12:08:07
2025-03-25 12:08:46,19193471,SELL,0.04185,376.0,,,2025-03-25 12:08:46
2025-03-25 12:08:46,19193472,SELL,0.04185,179.0,,,2025-03-25 12:08:46
2025-03-25 12:08:46,19193471,SELL,0.04185,376.0,,,2025-03-25 12:08:46
2025-03-25 12:08:46,19193472,SELL,0.04185,179.0,,,2025-03-25 12:08:46
2025-03-25 12:08:49,19193473,BUY,0.04188,272.0,,,2025-03-25 12:08:50
2025-03-25 12:08:49,19193473,BUY,0.04188,272.0,,,2025-03-25 12:08:50
2025-03-25 12:08:49,19193474,BUY,0.04189,90.0,,,2025-03-25 12:08:50
2025-03-25 12:08:49,19193474,BUY,0.04189,90.0,,,2025-03-25 12:08:50
2025-03-25 12:08:51,19193475,BUY,0.04191,212.0,,,2025-03-25 12:08:52
2025-03-25 12:08:51,19193475,BUY,0.04191,212.0,,,2025-03-25 12:08:52
2025-03-25 12:08:51,19193476,BUY,0.04191,1124.0,,,2025-03-25 12:08:52
2025-03-25 12:08:51,19193476,BUY,0.04191,1124.0,,,2025-03-25 12:08:52
2025-03-25 12:08:51,19193477,BUY,0.04191,127.0,,,2025-03-25 12:08:52
2025-03-25 12:08:51,19193477,BUY,0.04191,127.0,,,2025-03-25 12:08:52
2025-03-25 12:09:15,19193478,BUY,0.04191,325.0,,,2025-03-25 12:09:15
2025-03-25 12:09:15,19193478,BUY,0.04191,325.0,,,2025-03-25 12:09:15
2025-03-25 12:09:15,19193479,BUY,0.04191,89.0,,,2025-03-25 12:09:15
2025-03-25 12:09:15,19193479,BUY,0.04191,89.0,,,2025-03-25 12:09:15
2025-03-25 12:09:19,19193480,BUY,0.04191,1107.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193481,BUY,0.04191,212.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193482,BUY,0.04192,396.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193483,BUY,0.04193,309.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193484,BUY,0.04194,325.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193485,BUY,0.04194,562.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193480,BUY,0.04191,1107.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193486,BUY,0.04195,7166.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193487,BUY,0.04196,1837.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193488,BUY,0.04197,7165.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193489,BUY,0.04197,2323.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193490,BUY,0.04197,564.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193491,BUY,0.04197,206.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193481,BUY,0.04191,212.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193482,BUY,0.04192,396.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193483,BUY,0.04193,309.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193484,BUY,0.04194,325.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193485,BUY,0.04194,562.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193486,BUY,0.04195,7166.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193487,BUY,0.04196,1837.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193488,BUY,0.04197,7165.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193489,BUY,0.04197,2323.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193490,BUY,0.04197,564.0,,,2025-03-25 12:09:19
2025-03-25 12:09:19,19193491,BUY,0.04197,206.0,,,2025-03-25 12:09:19
2025-03-25 12:09:20,19193492,SELL,0.04197,154.0,,,2025-03-25 12:09:20
2025-03-25 12:09:20,19193492,SELL,0.04197,154.0,,,2025-03-25 12:09:20
2025-03-25 12:09:26,19193493,BUY,0.04199,1806.0,,,2025-03-25 12:09:26
2025-03-25 12:09:26,19193493,BUY,0.04199,1806.0,,,2025-03-25 12:09:26
2025-03-25 12:09:26,19193494,BUY,0.04199,6775.0,,,2025-03-25 12:09:26
2025-03-25 12:09:26,19193494,BUY,0.04199,6775.0,,,2025-03-25 12:09:26
2025-03-25 12:09:38,19193495,BUY,0.04205,136.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193495,BUY,0.04205,136.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193496,BUY,0.04205,1195.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193496,BUY,0.04205,1195.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193497,BUY,0.04205,1196.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193497,BUY,0.04205,1196.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193498,BUY,0.04206,5427.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193499,BUY,0.04206,212.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193500,SELL,0.04206,2787.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193501,BUY,0.04207,168.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193498,BUY,0.04206,5427.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193502,SELL,0.04206,14351.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193499,BUY,0.04206,212.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193503,BUY,0.04207,113.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193504,BUY,0.04208,55.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193505,BUY,0.04208,168.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193500,SELL,0.04206,2787.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193506,BUY,0.04208,168.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193501,BUY,0.04207,168.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193502,SELL,0.04206,14351.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193507,BUY,0.04208,166.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193503,BUY,0.04207,113.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193504,BUY,0.04208,55.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193505,BUY,0.04208,168.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193506,BUY,0.04208,168.0,,,2025-03-25 12:09:38
2025-03-25 12:09:38,19193507,BUY,0.04208,166.0,,,2025-03-25 12:09:38
2025-03-25 12:09:49,19193508,SELL,0.04203,180.0,,,2025-03-25 12:09:49
2025-03-25 12:09:49,19193508,SELL,0.04203,180.0,,,2025-03-25 12:09:49
2025-03-25 12:10:12,19193509,SELL,0.04202,526.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193509,SELL,0.04202,526.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193510,SELL,0.04201,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193510,SELL,0.04201,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193511,SELL,0.04201,212.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193511,SELL,0.04201,212.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193512,SELL,0.042,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193512,SELL,0.042,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193513,SELL,0.042,2203.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193514,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193515,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193516,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193517,SELL,0.04199,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193518,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193519,SELL,0.04198,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193513,SELL,0.042,2203.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193514,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193520,SELL,0.04199,212.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193515,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193516,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193521,SELL,0.04197,358.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193517,SELL,0.04199,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193522,SELL,0.04196,420.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193518,SELL,0.04199,126.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193523,SELL,0.04196,6.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193519,SELL,0.04198,357.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193524,SELL,0.04196,2371.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193520,SELL,0.04199,212.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193525,SELL,0.04196,504.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193521,SELL,0.04197,358.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193522,SELL,0.04196,420.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193523,SELL,0.04196,6.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193524,SELL,0.04196,2371.0,,,2025-03-25 12:10:12
2025-03-25 12:10:12,19193525,SELL,0.04196,504.0,,,2025-03-25 12:10:12
2025-03-25 12:10:47,19193526,SELL,0.04194,392.0,,,2025-03-25 12:10:48
2025-03-25 12:10:47,19193526,SELL,0.04194,392.0,,,2025-03-25 12:10:48
2025-03-25 12:10:51,19193527,BUY,0.04196,245.0,,,2025-03-25 12:10:52
2025-03-25 12:10:51,19193528,BUY,0.04196,514.0,,,2025-03-25 12:10:52
2025-03-25 12:10:51,19193527,BUY,0.04196,245.0,,,2025-03-25 12:10:52
2025-03-25 12:10:51,19193528,BUY,0.04196,514.0,,,2025-03-25 12:10:52
2025-03-25 12:10:57,19193529,BUY,0.04196,682.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193529,BUY,0.04196,682.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193530,BUY,0.04197,245.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193531,BUY,0.04198,249.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193532,BUY,0.04199,860.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193533,BUY,0.042,102.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193530,BUY,0.04197,245.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193531,BUY,0.04198,249.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193532,BUY,0.04199,860.0,,,2025-03-25 12:10:57
2025-03-25 12:10:57,19193533,BUY,0.042,102.0,,,2025-03-25 12:10:57
2025-03-25 12:11:02,19193534,BUY,0.04197,392.0,,,2025-03-25 12:11:02
2025-03-25 12:11:02,19193534,BUY,0.04197,392.0,,,2025-03-25 12:11:02
2025-03-25 12:11:02,19193535,BUY,0.04197,466.0,,,2025-03-25 12:11:02
2025-03-25 12:11:02,19193535,BUY,0.04197,466.0,,,2025-03-25 12:11:02
2025-03-25 12:11:06,19193536,BUY,0.04197,669.0,,,2025-03-25 12:11:07
2025-03-25 12:11:06,19193536,BUY,0.04197,669.0,,,2025-03-25 12:11:07
2025-03-25 12:12:00,19193537,SELL,0.04194,126.0,,,2025-03-25 12:12:01
2025-03-25 12:12:00,19193537,SELL,0.04194,126.0,,,2025-03-25 12:12:01
2025-03-25 12:12:28,19193538,SELL,0.04194,150.0,,,2025-03-25 12:12:28
2025-03-25 12:12:28,19193538,SELL,0.04194,150.0,,,2025-03-25 12:12:28
2025-03-25 12:12:28,19193539,SELL,0.04193,276.0,,,2025-03-25 12:12:28
2025-03-25 12:12:28,19193539,SELL,0.04193,276.0,,,2025-03-25 12:12:28
2025-03-25 12:12:28,19193540,SELL,0.04192,266.0,,,2025-03-25 12:12:28
2025-03-25 12:12:28,19193541,SELL,0.04191,6.0,,,2025-03-25 12:12:28
2025-03-25 12:12:28,19193540,SELL,0.04192,266.0,,,2025-03-25 12:12:28
2025-03-25 12:12:28,19193541,SELL,0.04191,6.0,,,2025-03-25 12:12:28
2025-03-25 12:12:45,19193542,BUY,0.04196,194.0,,,2025-03-25 12:12:45
2025-03-25 12:12:45,19193542,BUY,0.04196,194.0,,,2025-03-25 12:12:45
2025-03-25 12:12:45,19193543,BUY,0.04196,474.0,,,2025-03-25 12:12:45
2025-03-25 12:12:45,19193543,BUY,0.04196,474.0,,,2025-03-25 12:12:45
2025-03-25 12:12:57,19193544,SELL,0.04192,194.0,,,2025-03-25 12:12:57
2025-03-25 12:12:57,19193544,SELL,0.04192,194.0,,,2025-03-25 12:12:57
2025-03-25 12:12:57,19193545,SELL,0.04191,239.0,,,2025-03-25 12:12:57
2025-03-25 12:12:57,19193545,SELL,0.04191,239.0,,,2025-03-25 12:12:57
2025-03-25 12:13:55,19193546,SELL,0.04188,194.0,,,2025-03-25 12:13:55
2025-03-25 12:13:55,19193546,SELL,0.04188,194.0,,,2025-03-25 12:13:55
2025-03-25 12:13:55,19193547,SELL,0.04187,3.0,,,2025-03-25 12:13:55
2025-03-25 12:13:55,19193547,SELL,0.04187,3.0,,,2025-03-25 12:13:55
2025-03-25 12:15:12,19193548,SELL,0.04187,578.0,,,2025-03-25 12:15:12
2025-03-25 12:15:12,19193548,SELL,0.04187,578.0,,,2025-03-25 12:15:12
2025-03-25 12:15:16,19193549,BUY,0.04187,129.0,,,2025-03-25 12:15:16
2025-03-25 12:15:16,19193549,BUY,0.04187,129.0,,,2025-03-25 12:15:16
2025-03-25 12:15:43,19193550,SELL,0.04184,194.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193550,SELL,0.04184,194.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193551,SELL,0.04182,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193551,SELL,0.04182,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193552,SELL,0.04181,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193553,SELL,0.0418,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193554,SELL,0.04179,194.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193552,SELL,0.04181,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193553,SELL,0.0418,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193555,SELL,0.04178,27.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193554,SELL,0.04179,194.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193556,SELL,0.04179,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193555,SELL,0.04178,27.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193557,SELL,0.04178,217.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193556,SELL,0.04179,195.0,,,2025-03-25 12:15:43
2025-03-25 12:15:43,19193557,SELL,0.04178,217.0,,,2025-03-25 12:15:43
2025-03-25 12:16:09,19193558,BUY,0.04182,495.0,,,2025-03-25 12:16:09
2025-03-25 12:16:09,19193558,BUY,0.04182,495.0,,,2025-03-25 12:16:09
2025-03-25 12:16:18,19193559,BUY,0.04183,194.0,,,2025-03-25 12:16:19
2025-03-25 12:16:18,19193560,BUY,0.04183,81.0,,,2025-03-25 12:16:19
2025-03-25 12:16:18,19193559,BUY,0.04183,194.0,,,2025-03-25 12:16:19
2025-03-25 12:16:18,19193560,BUY,0.04183,81.0,,,2025-03-25 12:16:19
2025-03-25 12:16:19,19193561,SELL,0.04178,495.0,,,2025-03-25 12:16:19
2025-03-25 12:16:19,19193562,SELL,0.04177,568.0,,,2025-03-25 12:16:19
2025-03-25 12:16:19,19193561,SELL,0.04178,495.0,,,2025-03-25 12:16:19
2025-03-25 12:16:19,19193562,SELL,0.04177,568.0,,,2025-03-25 12:16:19
2025-03-25 12:16:29,19193563,BUY,0.04181,193.0,,,2025-03-25 12:16:29
2025-03-25 12:16:29,19193564,BUY,0.04181,2.0,,,2025-03-25 12:16:29
2025-03-25 12:16:29,19193563,BUY,0.04181,193.0,,,2025-03-25 12:16:29
2025-03-25 12:16:29,19193564,BUY,0.04181,2.0,,,2025-03-25 12:16:29
2025-03-25 12:16:33,19193565,SELL,0.04175,193.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193565,SELL,0.04175,193.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193566,SELL,0.04174,194.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193566,SELL,0.04174,194.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193567,SELL,0.04173,194.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193568,SELL,0.04172,979.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193569,SELL,0.04171,2323.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193570,SELL,0.04169,2387.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193567,SELL,0.04173,194.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193571,SELL,0.04168,1929.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193568,SELL,0.04172,979.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193569,SELL,0.04171,2323.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193570,SELL,0.04169,2387.0,,,2025-03-25 12:16:33
2025-03-25 12:16:33,19193571,SELL,0.04168,1929.0,,,2025-03-25 12:16:33
2025-03-25 12:16:49,19193572,BUY,0.04178,123.0,,,2025-03-25 12:16:49
2025-03-25 12:16:49,19193572,BUY,0.04178,123.0,,,2025-03-25 12:16:49
2025-03-25 12:16:52,19193573,BUY,0.04179,194.0,,,2025-03-25 12:16:52
2025-03-25 12:16:52,19193573,BUY,0.04179,194.0,,,2025-03-25 12:16:52
2025-03-25 12:16:52,19193574,BUY,0.0418,24.0,,,2025-03-25 12:16:52
2025-03-25 12:16:52,19193574,BUY,0.0418,24.0,,,2025-03-25 12:16:52
2025-03-25 12:16:56,19193575,BUY,0.0418,170.0,,,2025-03-25 12:16:56
2025-03-25 12:16:56,19193575,BUY,0.0418,170.0,,,2025-03-25 12:16:56
2025-03-25 12:16:56,19193576,BUY,0.04181,91.0,,,2025-03-25 12:16:56
2025-03-25 12:16:56,19193576,BUY,0.04181,91.0,,,2025-03-25 12:16:56
2025-03-25 12:17:00,19193577,BUY,0.04181,103.0,,,2025-03-25 12:17:01
2025-03-25 12:17:00,19193577,BUY,0.04181,103.0,,,2025-03-25 12:17:01
2025-03-25 12:17:00,19193578,BUY,0.04182,134.0,,,2025-03-25 12:17:01
